城市,年度,gap,gap_to_gdp
重庆,2013,1369.0400000000002,0.10312297563988612
重庆,2014,1382.37,0.09270371587411226
重庆,2015,1637.17,0.10040353491680926
重庆,2016,1773.9,0.0970877506006754
重庆,2017,2083.8999999999996,0.10285378662244332
重庆,2018,2275.41,0.104057749647868
重庆,2019,2712.7500000000005,0.1145122754288802
重庆,2020,2799.1,0.11126038929807895
重庆,2021,2549.6100000000006,0.09075767553617516
重庆,2022,2789.3500000000004,0.09694735817710398
重庆,2023,2863.7900000000004,0.09354419339981644
重庆,2024,3025.66,0.09441408943822609
银川,2006,12.509999999999998,0.03731098452086253
银川,2007,20.83,0.050978952520802735
银川,2008,27.229999999999997,0.05296531870611347
银川,2009,28.439999999999998,0.04920415224913494
银川,2010,55.879999999999995,0.07262802183519625
银川,2011,50.629999999999995,0.05131349576357076
银川,2012,73.61000000000001,0.06395864106351552
银川,2013,85.93,0.06666304634528557
银川,2014,110.29999999999998,0.07943137791476429
银川,2015,137.98999999999998,0.09237144042949137
银川,2016,157.87,0.0975885665539559
银川,2017,164.36999999999998,0.09115158102547607
银川,2018,190.02999999999997,0.0999379430759198
银川,2019,191.76000000000002,0.10108592514496574
银川,2020,175.10000000000002,0.08915478615071284
银川,2021,120.5,0.05324907753154069
银川,2022,187.69,0.07402105196736117
银川,2023,240.39,0.08949739389426656
银川,2024,236.01999999999998,0.0802917473201498
长春,2006,75.07999999999998,0.04311993521671959
长春,2007,88.26,0.042248060160165433
长春,2008,121.30000000000001,0.047347671649947305
长春,2009,163.35999999999999,0.05733941733941733
长春,2010,202.08,0.060702913787924306
长春,2011,230.04999999999995,0.057468249447925085
长春,2012,214.70999999999998,0.04817798321590449
长春,2013,251.15000000000003,0.05019807402492015
长春,2014,278.52000000000004,0.052133579663186984
长春,2015,377.5,0.06826364413936271
长春,2016,355.08000000000004,0.059314247914446366
长春,2017,425.65000000000003,0.0651834677635478
长春,2018,416.33000000000004,0.05801934582083167
长春,2019,476.0,0.08062330623306233
长春,2020,643.71,0.09697348598975596
长春,2021,349.4,0.04918979037321732
长春,2022,516.98,0.07665140498416502
长春,2023,498.45000000000005,0.07118680377035133
长春,2024,628.73,0.08237871436638763
长沙,2006,34.359999999999985,0.019099924400764877
长沙,2007,43.589999999999975,0.01990183768976143
长沙,2008,54.99000000000001,0.018324014155375913
长沙,2009,67.74999999999997,0.018090787716955933
长沙,2010,89.05000000000001,0.019583910624353985
长沙,2011,95.11000000000001,0.01692550535384112
长沙,2012,133.97000000000003,0.02093313958030595
长沙,2013,165.19000000000005,0.02309338709068618
长沙,2014,169.58000000000004,0.021672091718520966
长沙,2015,206.04999999999995,0.024212321080876554
长沙,2016,297.73,0.03181926512064346
长沙,2017,382.2499999999999,0.03628205943518632
长沙,2018,421.0799999999999,0.03826813687756795
长沙,2019,475.75,0.041105063072403664
长沙,2020,401.1400000000001,0.03303467018035083
长沙,2021,353.28,0.026621052393619022
长沙,2022,364.26,0.026081707791217452
长沙,2023,399.76,0.02789282723974323
长沙,2024,399.4000000000001,0.026157951060923012
青岛,2006,10.799999999999983,0.00336807439702112
青岛,2007,28.379999999999995,0.007495008609488395
青岛,2008,26.970000000000027,0.006079554932396798
青岛,2009,56.56999999999999,0.011654305727235269
青岛,2010,79.77999999999997,0.014079983057428254
青岛,2011,91.91999999999996,0.013894431344095766
青岛,2012,95.80000000000007,0.013119513564591017
青岛,2013,225.30000000000007,0.02813928508980092
青岛,2014,179.46000000000004,0.020646334027450218
青岛,2015,216.54999999999984,0.02328477097484211
青岛,2016,252.81999999999994,0.02525348881113222
青岛,2017,245.78999999999996,0.02226907353985764
青岛,2018,327.8699999999999,0.027319039588318803
青岛,2019,334.23,0.028466910825313007
青岛,2020,330.8000000000002,0.02667526812353844
青岛,2021,338.46000000000004,0.02394312393887946
青岛,2022,422.8600000000001,0.02834039843841631
青岛,2023,380.94000000000005,0.02417131979695432
青岛,2024,381.1600000000001,0.02279738699694847
